source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
property_prices_in_tunisia,9726,apartment,Nabeul,Hammamet,Hammamet,Hammamet,120.0,2.0,1.0,255000.0
property_prices_in_tunisia,9727,apartment,Nabeul,Hammamet,Hammamet,Hammamet,96.0,2.0,1.0,190000.0
property_prices_in_tunisia,9728,apartment,Nabeul,Hammamet,Hammamet,Hammamet,90.0,1.0,1.0,190000.0
property_prices_in_tunisia,9729,apartment,Nabeul,Hammamet,Hammamet,Hammamet,75.0,1.0,1.0,225000.0
property_prices_in_tunisia,9734,house,Nabeul,Hammamet,Hammamet,Hammamet,400.0,3.0,1.0,190000.0
property_prices_in_tunisia,9735,house,Nabeul,Hammamet,Hammamet,Hammamet,634.0,3.0,2.0,375000.0
property_prices_in_tunisia,9736,apartment,Nabeul,Hammamet,Hammamet,Hammamet,167.0,2.0,1.0,481000.0
property_prices_in_tunisia,9738,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,2.0,1.0,185000.0
property_prices_in_tunisia,9739,house,Nabeul,Hammamet,Hammamet,Hammamet,143.0,2.0,1.0,145000.0
property_prices_in_tunisia,9740,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,3.0,1.0,175000.0
property_prices_in_tunisia,9742,apartment,Nabeul,Hammamet,Hammamet,Hammamet,100.0,2.0,3.0,200000.0
property_prices_in_tunisia,9743,apartment,Nabeul,Hammamet,Hammamet,Hammamet,130.0,2.0,1.0,185000.0
property_prices_in_tunisia,9744,apartment,Nabeul,Hammamet,Hammamet,Hammamet,90.0,2.0,1.0,200000.0
property_prices_in_tunisia,9745,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,3.0,1.0,430000.0
property_prices_in_tunisia,9746,house,Nabeul,Hammamet,Hammamet,Hammamet,175.0,4.0,2.0,650000.0
property_prices_in_tunisia,9747,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,3.0,2.0,360000.0
property_prices_in_tunisia,9748,house,Nabeul,Hammamet,Hammamet,Hammamet,250.0,3.0,1.0,490000.0
property_prices_in_tunisia,9749,house,Nabeul,Hammamet,Hammamet,Hammamet,315.0,3.0,1.0,470000.0
property_prices_in_tunisia,9750,house,Nabeul,Kélibia,Kélibia,Kélibia,220.0,3.0,1.0,185000.0
property_prices_in_tunisia,9751,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,2.0,1.0,128000.0
property_prices_in_tunisia,9753,apartment,Nabeul,Hammamet,Hammamet,Hammamet,87.0,3.0,1.0,218000.0
property_prices_in_tunisia,9756,house,Nabeul,El Haouaria,El Haouaria,El Haouaria,110.0,2.0,2.0,110000.0
property_prices_in_tunisia,9760,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,2.0,1.0,268000.0
property_prices_in_tunisia,9761,house,Nabeul,Hammamet,Hammamet,Hammamet,245.0,3.0,1.0,170000.0
property_prices_in_tunisia,9762,apartment,Nabeul,Hammamet,Hammamet,Hammamet,137.0,2.0,1.0,350000.0
property_prices_in_tunisia,9763,apartment,Nabeul,Hammamet,Hammamet,Hammamet,80.0,1.0,1.0,150000.0
property_prices_in_tunisia,9765,apartment,Nabeul,Nabeul,Nabeul,Nabeul,80.0,2.0,1.0,55000.0
property_prices_in_tunisia,9773,apartment,Nabeul,Hammamet,Hammamet,Hammamet,65.0,1.0,1.0,85000.0
property_prices_in_tunisia,9774,house,Nabeul,Hammamet,Hammamet,Hammamet,300.0,3.0,2.0,250000.0
property_prices_in_tunisia,9775,apartment,Nabeul,Hammamet,Hammamet,Hammamet,118.0,2.0,1.0,300000.0
property_prices_in_tunisia,9776,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,4.0,2.0,125000.0
property_prices_in_tunisia,9777,house,Nabeul,Nabeul,Nabeul,Nabeul,330.0,1.0,1.0,400000.0
property_prices_in_tunisia,9778,apartment,Nabeul,Hammamet,Hammamet,Hammamet,85.0,1.0,1.0,215000.0
property_prices_in_tunisia,9779,house,Nabeul,Nabeul,Nabeul,Nabeul,200.0,4.0,3.0,290000.0
property_prices_in_tunisia,9780,house,Nabeul,Hammamet,Hammamet,Hammamet,360.0,3.0,1.0,350000.0
property_prices_in_tunisia,9781,house,Nabeul,Hammamet,Hammamet,Hammamet,350.0,4.0,2.0,270000.0
property_prices_in_tunisia,9783,house,Nabeul,Hammamet,Hammamet,Hammamet,250.0,3.0,2.0,360000.0
property_prices_in_tunisia,9784,apartment,Nabeul,Hammamet,Hammamet,Hammamet,210.0,3.0,3.0,240000.0
property_prices_in_tunisia,9785,house,Nabeul,Hammamet,Hammamet,Hammamet,148.0,3.0,2.0,190000.0
property_prices_in_tunisia,9789,house,Nabeul,Hammamet,Hammamet,Hammamet,250.0,2.0,1.0,270000.0
property_prices_in_tunisia,9794,house,Nabeul,Mrezga,Mrezga,Mrezga,335.0,2.0,1.0,480000.0
property_prices_in_tunisia,9798,apartment,Nabeul,Mrezga,Mrezga,Mrezga,143.0,1.0,1.0,210000.0
property_prices_in_tunisia,9800,house,Nabeul,Grombalia,Grombalia,Grombalia,201.0,3.0,1.0,230000.0
property_prices_in_tunisia,9801,house,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,200.0,3.0,1.0,450000.0
property_prices_in_tunisia,9804,house,Nabeul,Hammamet,Hammamet,Hammamet,225.0,3.0,1.0,670000.0
property_prices_in_tunisia,9805,house,Nabeul,Hammamet,Hammamet,Hammamet,130.0,2.0,1.0,80000.0
property_prices_in_tunisia,9807,house,Nabeul,Hammamet,Hammamet,Hammamet,190.0,3.0,1.0,400000.0
property_prices_in_tunisia,9811,house,Nabeul,Grombalia,Grombalia,Grombalia,80.0,2.0,1.0,160000.0
property_prices_in_tunisia,9816,apartment,Nabeul,Hammamet,Hammamet,Hammamet,150.0,2.0,1.0,140000.0
property_prices_in_tunisia,9819,apartment,Nabeul,Nabeul,Nabeul,Nabeul,70.0,2.0,1.0,125000.0
property_prices_in_tunisia,9820,house,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,120.0,3.0,3.0,550000.0
property_prices_in_tunisia,9821,apartment,Nabeul,Nabeul,Nabeul,Nabeul,50.0,1.0,1.0,118000.0
property_prices_in_tunisia,9822,house,Nabeul,Hammamet,Hammamet,Hammamet,300.0,3.0,1.0,220000.0
property_prices_in_tunisia,9823,house,Nabeul,Hammamet,Hammamet,Hammamet,310.0,3.0,1.0,400000.0
property_prices_in_tunisia,9825,house,Nabeul,Hammamet,Hammamet,Hammamet,190.0,3.0,1.0,255000.0
property_prices_in_tunisia,9829,house,Nabeul,Hammamet,Hammamet,Hammamet,250.0,2.0,2.0,250000.0
property_prices_in_tunisia,9833,house,Nabeul,Hammamet,Hammamet,Hammamet,110.0,2.0,1.0,190000.0
property_prices_in_tunisia,9836,house,Nabeul,Hammamet,Hammamet,Hammamet,150.0,2.0,1.0,70000.0
property_prices_in_tunisia,9839,house,Nabeul,Hammamet,Hammamet,Hammamet,600.0,4.0,2.0,265000.0
property_prices_in_tunisia,9841,house,Nabeul,Nabeul,Nabeul,Nabeul,170.0,3.0,1.0,190000.0
property_prices_in_tunisia,9842,house,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,80.0,2.0,1.0,105000.0
property_prices_in_tunisia,9843,apartment,Nabeul,Hammamet,Hammamet,Hammamet,235.0,2.0,1.0,165000.0
property_prices_in_tunisia,9844,apartment,Nabeul,Hammamet,Hammamet,Hammamet,120.0,2.0,1.0,90000.0
property_prices_in_tunisia,9850,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,2.0,1.0,90000.0
property_prices_in_tunisia,9852,apartment,Nabeul,Hammamet,Hammamet,Hammamet,133.0,2.0,1.0,180000.0
property_prices_in_tunisia,9855,apartment,Nabeul,Mrezga,Mrezga,Mrezga,87.0,1.0,1.0,240000.0
property_prices_in_tunisia,9857,apartment,Nabeul,Hammamet,Hammamet,Hammamet,80.0,2.0,1.0,105000.0
property_prices_in_tunisia,9858,house,Nabeul,Hammamet,Hammamet,Hammamet,90.0,2.0,1.0,80000.0
property_prices_in_tunisia,9866,house,Nabeul,Hammamet,Hammamet,Hammamet,400.0,3.0,2.0,260000.0
property_prices_in_tunisia,9867,house,Nabeul,Soliman,Soliman,Soliman,130.0,4.0,3.0,250000.0
property_prices_in_tunisia,9874,house,Nabeul,Kélibia,Kélibia,Kélibia,300.0,3.0,1.0,100000.0
property_prices_in_tunisia,9875,apartment,Nabeul,Nabeul,Nabeul,Nabeul,67.0,2.0,1.0,164150.0
property_prices_in_tunisia,9877,house,Nabeul,Hammamet,Hammamet,Hammamet,150.0,3.0,1.0,220000.0
property_prices_in_tunisia,9878,apartment,Nabeul,Mrezga,Mrezga,Mrezga,85.0,1.0,1.0,215000.0
property_prices_in_tunisia,9879,house,Nabeul,Hammamet,Hammamet,Hammamet,300.0,2.0,2.0,295000.0
property_prices_in_tunisia,9880,house,Nabeul,Hammamet,Hammamet,Hammamet,345.0,5.0,3.0,650000.0
property_prices_in_tunisia,9881,house,Nabeul,Hammamet,Hammamet,Hammamet,100.0,5.0,2.0,700000.0
property_prices_in_tunisia,9882,house,Nabeul,Hammamet,Hammamet,Hammamet,1048.0,3.0,2.0,890000.0
property_prices_in_tunisia,9886,house,Nabeul,Hammamet,Hammamet,Hammamet,350.0,4.0,2.0,730000.0
property_prices_in_tunisia,9889,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,4.0,2.0,290000.0
property_prices_in_tunisia,9891,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,4.0,2.0,270000.0
property_prices_in_tunisia,9894,house,Nabeul,Hammamet,Hammamet,Hammamet,195.0,3.0,2.0,580000.0
property_prices_in_tunisia,9895,house,Nabeul,Hammamet,Hammamet,Hammamet,600.0,3.0,2.0,420000.0
property_prices_in_tunisia,9897,house,Nabeul,Hammamet,Hammamet,Hammamet,550.0,4.0,2.0,1200000.0
property_prices_in_tunisia,9899,house,Nabeul,Mrezga,Mrezga,Mrezga,190.0,3.0,1.0,260000.0
property_prices_in_tunisia,9900,house,Nabeul,Hammamet,Hammamet,Hammamet,110.0,3.0,2.0,80000.0
property_prices_in_tunisia,9901,house,Nabeul,Hammamet,Hammamet,Hammamet,350.0,4.0,2.0,480000.0
property_prices_in_tunisia,9903,apartment,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,100.0,2.0,1.0,260000.0
property_prices_in_tunisia,9905,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,5.0,2.0,290000.0
property_prices_in_tunisia,9906,house,Nabeul,Nabeul,Nabeul,Nabeul,130.0,7.0,2.0,130000.0
property_prices_in_tunisia,9907,house,Nabeul,Nabeul,Nabeul,Nabeul,340.0,4.0,1.0,730000.0
property_prices_in_tunisia,9911,apartment,Nabeul,Hammamet,Hammamet,Hammamet,300.0,2.0,1.0,1400000.0
property_prices_in_tunisia,9914,apartment,Nabeul,Hammamet,Hammamet,Hammamet,100.0,2.0,1.0,115000.0
property_prices_in_tunisia,9915,house,Nabeul,Nabeul,Nabeul,Nabeul,360.0,7.0,4.0,500000.0
property_prices_in_tunisia,9916,house,Nabeul,Hammamet,Hammamet,Hammamet,500.0,5.0,2.0,280000.0
property_prices_in_tunisia,9920,apartment,Nabeul,Nabeul,Nabeul,Nabeul,45.0,1.0,1.0,130000.0
property_prices_in_tunisia,9921,house,Nabeul,Hammamet,Hammamet,Hammamet,425.0,3.0,1.0,165000.0
property_prices_in_tunisia,9924,house,Nabeul,Hammamet,Hammamet,Hammamet,120.0,2.0,2.0,255000.0
property_prices_in_tunisia,9927,house,Nabeul,Kélibia,Kélibia,Kélibia,200.0,5.0,2.0,210000.0
property_prices_in_tunisia,9929,apartment,Nabeul,Hammamet,Hammamet,Hammamet,105.0,2.0,1.0,175000.0
property_prices_in_tunisia,9937,house,Nabeul,Hammamet,Hammamet,Hammamet,110.0,3.0,1.0,220000.0
property_prices_in_tunisia,9940,apartment,Nabeul,Hammamet,Hammamet,Hammamet,130.0,2.0,1.0,260000.0
property_prices_in_tunisia,9946,apartment,Nabeul,Hammamet,Hammamet,Hammamet,140.0,2.0,1.0,350000.0
property_prices_in_tunisia,9950,house,Nabeul,Hammamet,Hammamet,Hammamet,300.0,3.0,2.0,400000.0
property_prices_in_tunisia,9951,house,Nabeul,Hammamet,Hammamet,Hammamet,450.0,4.0,5.0,895000.0
property_prices_in_tunisia,9953,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,3.0,1.0,200000.0
property_prices_in_tunisia,9957,apartment,Nabeul,Hammamet,Hammamet,Hammamet,124.0,1.0,1.0,300000.0
property_prices_in_tunisia,9958,house,Nabeul,Kélibia,Kélibia,Kélibia,220.0,3.0,1.0,320000.0
property_prices_in_tunisia,9959,house,Nabeul,Mrezga,Mrezga,Mrezga,340.0,5.0,5.0,995000.0
property_prices_in_tunisia,9961,house,Nabeul,Hammamet,Hammamet,Hammamet,1200.0,5.0,6.0,880000.0
property_prices_in_tunisia,9962,house,Nabeul,Hammamet,Hammamet,Hammamet,250.0,3.0,2.0,510000.0
property_prices_in_tunisia,9973,house,Nabeul,Hammamet,Hammamet,Hammamet,140.0,3.0,2.0,155000.0
property_prices_in_tunisia,9981,apartment,Nabeul,Nabeul,Nabeul,Nabeul,80.0,2.0,1.0,125000.0
property_prices_in_tunisia,9982,apartment,Nabeul,Hammamet,Hammamet,Hammamet,70.0,2.0,1.0,130000.0
property_prices_in_tunisia,9984,house,Nabeul,Hammamet,Hammamet,Hammamet,84.0,1.0,1.0,215000.0
property_prices_in_tunisia,9985,house,Nabeul,Nabeul,Nabeul,Nabeul,160.0,3.0,1.0,600000.0
property_prices_in_tunisia,9992,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,2.0,1.0,260000.0
property_prices_in_tunisia,9996,apartment,Nabeul,Hammamet,Hammamet,Hammamet,230.0,4.0,2.0,380000.0
property_prices_in_tunisia,9998,apartment,Nabeul,Hammamet,Hammamet,Hammamet,188.0,3.0,2.0,565000.0
property_prices_in_tunisia,9999,house,Nabeul,Nabeul,Nabeul,Nabeul,460.0,3.0,2.0,600000.0
property_prices_in_tunisia,10001,apartment,Nabeul,Hammamet,Hammamet,Hammamet,100.0,2.0,1.0,300000.0
property_prices_in_tunisia,10002,house,Nabeul,Hammamet,Hammamet,Hammamet,190.0,3.0,1.0,160000.0
property_prices_in_tunisia,10004,apartment,Nabeul,Hammamet,Hammamet,Hammamet,61.0,1.0,1.0,230000.0
property_prices_in_tunisia,10005,house,Nabeul,Hammamet,Hammamet,Hammamet,375.0,4.0,2.0,550000.0
property_prices_in_tunisia,10009,apartment,Nabeul,Hammamet,Hammamet,Hammamet,35.0,1.0,1.0,60000.0
property_prices_in_tunisia,10010,house,Nabeul,Hammamet,Hammamet,Hammamet,360.0,3.0,1.0,320000.0
property_prices_in_tunisia,10011,apartment,Nabeul,Hammamet,Hammamet,Hammamet,130.0,2.0,1.0,290000.0
property_prices_in_tunisia,10012,apartment,Nabeul,Hammamet,Hammamet,Hammamet,85.0,2.0,1.0,300000.0
property_prices_in_tunisia,10014,house,Nabeul,Hammamet,Hammamet,Hammamet,250.0,5.0,2.0,350000.0
property_prices_in_tunisia,10019,apartment,Nabeul,Hammamet,Hammamet,Hammamet,60.0,1.0,1.0,85000.0
property_prices_in_tunisia,10022,apartment,Nabeul,Mrezga,Mrezga,Mrezga,45.0,1.0,1.0,130000.0
property_prices_in_tunisia,10023,house,Nabeul,Hammamet,Hammamet,Hammamet,340.0,2.0,1.0,175000.0
property_prices_in_tunisia,10029,apartment,Nabeul,Hammamet,Hammamet,Hammamet,70.0,1.0,1.0,230000.0
property_prices_in_tunisia,10031,apartment,Nabeul,Hammamet,Hammamet,Hammamet,74.0,2.0,1.0,130000.0
property_prices_in_tunisia,10032,apartment,Nabeul,Hammamet,Hammamet,Hammamet,200.0,2.0,1.0,185000.0
property_prices_in_tunisia,10033,apartment,Nabeul,Hammamet,Hammamet,Hammamet,70.0,2.0,1.0,145000.0
property_prices_in_tunisia,10034,house,Nabeul,Hammamet,Hammamet,Hammamet,130.0,2.0,1.0,140000.0
property_prices_in_tunisia,10035,apartment,Nabeul,Hammamet,Hammamet,Hammamet,65.0,2.0,1.0,110000.0
property_prices_in_tunisia,10037,house,Nabeul,Nabeul,Nabeul,Nabeul,250.0,6.0,4.0,128000.0
property_prices_in_tunisia,10038,apartment,Nabeul,Hammamet,Hammamet,Hammamet,120.0,3.0,1.0,250000.0
property_prices_in_tunisia,10039,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,2.0,1.0,190000.0
property_prices_in_tunisia,10044,apartment,Nabeul,Hammamet,Hammamet,Hammamet,130.0,2.0,1.0,140000.0
property_prices_in_tunisia,10049,house,Nabeul,Kélibia,Kélibia,Kélibia,130.0,4.0,2.0,160000.0
property_prices_in_tunisia,10051,house,Nabeul,Kélibia,Kélibia,Kélibia,400.0,2.0,1.0,185000.0
property_prices_in_tunisia,10055,house,Nabeul,Hammamet,Hammamet,Hammamet,350.0,4.0,3.0,520000.0
property_prices_in_tunisia,10061,apartment,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,200.0,3.0,3.0,400000.0
property_prices_in_tunisia,10066,house,Nabeul,Nabeul,Nabeul,Nabeul,93.0,6.0,2.0,150000.0
property_prices_in_tunisia,10068,house,Nabeul,Hammamet,Hammamet,Hammamet,500.0,4.0,3.0,780000.0
property_prices_in_tunisia,10069,house,Nabeul,Hammamet,Hammamet,Hammamet,416.0,5.0,2.0,380000.0
property_prices_in_tunisia,10073,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,2.0,1.0,175000.0
property_prices_in_tunisia,10076,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,2.0,1.0,135000.0
property_prices_in_tunisia,10079,house,Nabeul,Hammamet,Hammamet,Hammamet,190.0,3.0,1.0,165000.0
property_prices_in_tunisia,10082,house,Nabeul,Béni Khiar,Béni Khiar,Béni Khiar,92.0,5.0,3.0,270000.0
property_prices_in_tunisia,10083,house,Nabeul,Hammamet,Hammamet,Hammamet,100.0,3.0,1.0,135000.0
property_prices_in_tunisia,10085,house,Nabeul,Hammamet,Hammamet,Hammamet,206.0,3.0,2.0,160000.0
property_prices_in_tunisia,10086,house,Nabeul,Hammamet,Hammamet,Hammamet,109.0,2.0,1.0,95000.0
property_prices_in_tunisia,10087,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,3.0,1.0,190000.0
property_prices_in_tunisia,10093,house,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,400.0,4.0,3.0,750000.0
property_prices_in_tunisia,10097,house,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,900.0,5.0,3.0,1800000.0
property_prices_in_tunisia,10103,apartment,Nabeul,Hammamet,Hammamet,Hammamet,250.0,3.0,1.0,490000.0
property_prices_in_tunisia,10110,house,Nabeul,Menzel Temime,Menzel Temime,Menzel Temime,204.0,2.0,1.0,140000.0
property_prices_in_tunisia,10120,apartment,Nabeul,Mrezga,Mrezga,Mrezga,73.0,1.0,1.0,191200.0
property_prices_in_tunisia,10121,house,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,105.0,3.0,1.0,240000.0
property_prices_in_tunisia,10123,house,Nabeul,Menzel Temime,Menzel Temime,Menzel Temime,520.0,13.0,6.0,780000.0
property_prices_in_tunisia,10124,apartment,Nabeul,Hammamet,Hammamet,Hammamet,96.0,2.0,1.0,220000.0
property_prices_in_tunisia,10125,house,Nabeul,Hammamet,Hammamet,Hammamet,115.0,2.0,1.0,100000.0
property_prices_in_tunisia,10129,house,Nabeul,Hammamet,Hammamet,Hammamet,254.0,3.0,1.0,170000.0
property_prices_in_tunisia,10130,house,Nabeul,Hammamet,Hammamet,Hammamet,170.0,3.0,1.0,190000.0
property_prices_in_tunisia,10131,house,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,200.0,3.0,1.0,200000.0
property_prices_in_tunisia,10133,house,Nabeul,Hammamet,Hammamet,Hammamet,143.0,2.0,1.0,170000.0
property_prices_in_tunisia,10134,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,3.0,1.0,260000.0
property_prices_in_tunisia,10136,apartment,Nabeul,Mrezga,Mrezga,Mrezga,144.0,2.0,1.0,350000.0
property_prices_in_tunisia,10139,apartment,Nabeul,Hammamet,Hammamet,Hammamet,180.0,3.0,1.0,350000.0
property_prices_in_tunisia,10147,house,Nabeul,Hammamet,Hammamet,Hammamet,240.0,3.0,1.0,190000.0
property_prices_in_tunisia,10150,apartment,Nabeul,Hammamet,Hammamet,Hammamet,137.0,2.0,1.0,315000.0
property_prices_in_tunisia,10151,apartment,Nabeul,Hammamet,Hammamet,Hammamet,85.0,1.0,1.0,225000.0
property_prices_in_tunisia,10162,apartment,Nabeul,Hammamet,Hammamet,Hammamet,100.0,2.0,1.0,240000.0
property_prices_in_tunisia,10168,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,3.0,2.0,290000.0
property_prices_in_tunisia,10169,house,Nabeul,Hammamet,Hammamet,Hammamet,190.0,3.0,1.0,260000.0
property_prices_in_tunisia,10173,house,Nabeul,Korba,Korba,Korba,300.0,9.0,1.0,1600000.0
property_prices_in_tunisia,10178,house,Nabeul,Hammamet,Hammamet,Hammamet,345.0,4.0,2.0,650000.0
property_prices_in_tunisia,10185,apartment,Nabeul,Hammamet,Hammamet,Hammamet,200.0,3.0,2.0,200000.0
property_prices_in_tunisia,10186,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,3.0,2.0,350000.0
property_prices_in_tunisia,10191,house,Nabeul,Hammamet,Hammamet,Hammamet,350.0,3.0,1.0,200000.0
property_prices_in_tunisia,10193,house,Nabeul,Hammamet,Hammamet,Hammamet,150.0,2.0,1.0,100000.0
property_prices_in_tunisia,10200,apartment,Nabeul,Mrezga,Mrezga,Mrezga,108.0,2.0,1.0,237000.0
property_prices_in_tunisia,10206,apartment,Nabeul,Mrezga,Mrezga,Mrezga,70.0,1.0,1.0,172200.0
property_prices_in_tunisia,10212,apartment,Nabeul,Hammamet,Hammamet,Hammamet,70.0,2.0,1.0,105000.0
property_prices_in_tunisia,10217,apartment,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,60.0,1.0,1.0,135000.0
property_prices_in_tunisia,10218,house,Nabeul,Hammamet,Hammamet,Hammamet,416.0,5.0,2.0,460000.0
property_prices_in_tunisia,10219,house,Nabeul,Hammamet,Hammamet,Hammamet,968.0,4.0,2.0,980000.0
property_prices_in_tunisia,10220,apartment,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,111.0,2.0,1.0,280000.0
property_prices_in_tunisia,10221,house,Nabeul,Hammamet,Hammamet,Hammamet,112.0,2.0,1.0,270000.0
property_prices_in_tunisia,10222,house,Nabeul,Hammamet,Hammamet,Hammamet,180.0,2.0,1.0,270000.0
property_prices_in_tunisia,10223,house,Nabeul,Hammamet,Hammamet,Hammamet,1230.0,4.0,4.0,650000.0
property_prices_in_tunisia,10229,apartment,Nabeul,Hammamet,Hammamet,Hammamet,84.0,2.0,1.0,300000.0
property_prices_in_tunisia,10236,house,Nabeul,Kélibia,Kélibia,Kélibia,220.0,3.0,2.0,230000.0
property_prices_in_tunisia,10237,house,Nabeul,Hammamet,Hammamet,Hammamet,190.0,2.0,1.0,165000.0
property_prices_in_tunisia,10240,house,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,116.0,4.0,2.0,260000.0
property_prices_in_tunisia,10242,house,Nabeul,Kélibia,Kélibia,Kélibia,300.0,3.0,1.0,130000.0
property_prices_in_tunisia,10243,apartment,Nabeul,Hammamet Nord,Hammamet Nord,Hammamet Nord,140.0,2.0,2.0,490000.0
property_prices_in_tunisia,10248,apartment,Nabeul,Hammamet,Hammamet,Hammamet,150.0,3.0,1.0,180000.0
property_prices_in_tunisia,10251,apartment,Nabeul,Mrezga,Mrezga,Mrezga,71.0,1.0,1.0,163300.0
property_prices_in_tunisia,10252,house,Nabeul,Hammamet,Hammamet,Hammamet,200.0,2.0,2.0,180000.0
property_prices_in_tunisia,10253,house,Nabeul,Hammamet,Hammamet,Hammamet,150.0,2.0,1.0,130000.0
property_prices_in_tunisia,10257,apartment,Nabeul,Hammamet,Hammamet,Hammamet,200.0,2.0,1.0,690000.0
property_prices_in_tunisia,10259,apartment,Nabeul,Hammamet,Hammamet,Hammamet,110.0,2.0,1.0,70000.0
property_prices_in_tunisia,10260,apartment,Nabeul,Mrezga,Mrezga,Mrezga,65.0,1.0,1.0,145000.0
property_prices_in_tunisia,10266,apartment,Nabeul,Kélibia,Kélibia,Kélibia,110.0,2.0,1.0,200000.0
property_prices_in_tunisia,10269,apartment,Nabeul,Mrezga,Mrezga,Mrezga,61.0,1.0,1.0,160000.0
property_prices_in_tunisia,10271,house,Nabeul,Hammamet,Hammamet,Hammamet,150.0,3.0,1.0,120000.0
property_prices_in_tunisia,10275,house,Nabeul,Hammam Ghezèze,Hammam Ghezèze,Hammam Ghezèze,475.0,5.0,2.0,330000.0
property_prices_in_tunisia,10276,house,Nabeul,Hammamet,Hammamet,Hammamet,196.0,3.0,1.0,117000.0
property_prices_in_tunisia,10278,apartment,Nabeul,Mrezga,Mrezga,Mrezga,340.0,2.0,2.0,690000.0
property_prices_in_tunisia,10281,house,Nabeul,Hammamet,Hammamet,Hammamet,120.0,3.0,1.0,130000.0
property_prices_in_tunisia,10283,house,Nabeul,Mrezga,Mrezga,Mrezga,415.0,6.0,4.0,650000.0
property_prices_in_tunisia,10285,house,Nabeul,Kélibia,Kélibia,Kélibia,131.0,3.0,2.0,160000.0
property_prices_in_tunisia,10289,apartment,Nabeul,Hammamet,Hammamet,Hammamet,108.0,2.0,1.0,340000.0
property_prices_in_tunisia,10290,house,Nabeul,Korba,Korba,Korba,220.0,6.0,2.0,430000.0
property_prices_in_tunisia,10291,house,Nabeul,Hammamet,Hammamet,Hammamet,600.0,7.0,5.0,800000.0
property_prices_in_tunisia,10293,apartment,Nabeul,Hammamet,Hammamet,Hammamet,120.0,3.0,2.0,480000.0
property_prices_in_tunisia,10295,apartment,Nabeul,Hammamet,Hammamet,Hammamet,110.0,2.0,1.0,339000.0
property_prices_in_tunisia,10296,house,Nabeul,Hammamet,Hammamet,Hammamet,230.0,4.0,2.0,380000.0
property_prices_in_tunisia,10297,apartment,Nabeul,Mrezga,Mrezga,Mrezga,66.0,2.0,1.0,135000.0
property_prices_in_tunisia,10298,house,Nabeul,Menzel Bouzelfa,Menzel Bouzelfa,Menzel Bouzelfa,230.0,8.0,4.0,330000.0
property_prices_in_tunisia,10299,house,Nabeul,Hammamet,Hammamet,Hammamet,80.0,2.0,1.0,150000.0
property_prices_in_tunisia,10300,apartment,Nabeul,Mrezga,Mrezga,Mrezga,126.0,2.0,2.0,441000.0
property_prices_in_tunisia,10301,apartment,Nabeul,Hammamet,Hammamet,Hammamet,75.0,2.0,1.0,130000.0
property_prices_in_tunisia,10303,apartment,Nabeul,Nabeul,Nabeul,Nabeul,84.0,2.0,1.0,125000.0
property_prices_in_tunisia,10304,apartment,Nabeul,Hammamet,Hammamet,Hammamet,70.0,1.0,1.0,120000.0
property_prices_in_tunisia,10306,apartment,Nabeul,Hammamet,Hammamet,Hammamet,80.0,2.0,1.0,230000.0
property_prices_in_tunisia,10307,apartment,Nabeul,Hammamet,Hammamet,Hammamet,175.0,2.0,1.0,98000.0
property_prices_in_tunisia,10309,apartment,Nabeul,Hammamet Centre,Hammamet Centre,Hammamet Centre,80.0,2.0,1.0,129000.0
property_prices_in_tunisia,10310,apartment,Nabeul,Hammamet,Hammamet,Hammamet,75.0,2.0,1.0,95000.0
