id_annonce;source_dataset;titre;type_bien;type_transaction;prix_tnd;prix_texte_brut;gouvernorat;ville;quartier;adresse_brute;surface_habitable_m2;surface_terrain_m2;nb_pieces;nb_chambres;nb_salles_bain;meuble;terrasse;securite;latitude;longitude;zone_littorale;moyens_paiement;telephone;date_publication;date_extraction;url_annonce;log_prix;piscine;garage;climatisation;jardin
24435;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;1200000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;250.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;08/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24439;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;285000.0;Non précisé;Sousse;Sousse Jaouhara;Sousse Jaouhara;Non précisé;107.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;17/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24443;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;175000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;82.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;03/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24447;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;180000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;210.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;14/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24455;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;450000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;133.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;21/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24463;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;175000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;50.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24465;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;360000.0;Non précisé;Ben Arous;Rades;Rades;Non précisé;440.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;18/03/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24476;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;290000.0;Non précisé;Ben Arous;Nouvelle Medina;Nouvelle Medina;Non précisé;112.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24492;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;930000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;171.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;07/11/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24493;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;350000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;130.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;23/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24515;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;360000.0;Non précisé;Nabeul;Hammamet;Hammamet;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;07/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24547;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;350000.0;Non précisé;Tunis;Bab Bhar;Bab Bhar;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24562;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;120000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;72.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24568;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;850000.0;Non précisé;Bizerte;Bizerte Nord;Bizerte Nord;Non précisé;750.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24574;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;280000.0;Non précisé;Ben Arous;Ezzahra;Ezzahra;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24577;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;330000.0;Non précisé;Ben Arous;Ezzahra;Ezzahra;Non précisé;134.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;05/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24588;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;850000.0;Non précisé;Nabeul;Kelibia;Kelibia;Non précisé;400.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/12/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24589;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;150000.0;Non précisé;Tunis;El Ouerdia;El Ouerdia;Non précisé;200.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;28/04/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24590;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;205000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;103.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;27/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24597;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;280000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;80.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;10/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24603;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;280000.0;Non précisé;Ben Arous;Ezzahra;Ezzahra;Non précisé;160.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;22/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24611;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;590000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;02/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24613;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;276000.0;Non précisé;Tunis;Cite El Khadra;Cite El Khadra;Non précisé;108.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;16/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24622;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;380000.0;Non précisé;Ariana;Mnihla;Mnihla;Non précisé;300.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;22/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24624;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;180000.0;Non précisé;Ariana;Raoued;Raoued;Non précisé;111.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;27/06/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24631;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Sousse;Akouda;Akouda;Non précisé;75.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;19/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24649;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;135000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;90.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;24/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24654;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;240000.0;Non précisé;Sousse;Sousse Jaouhara;Sousse Jaouhara;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/06/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24671;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;360000.0;Non précisé;Tunis;El Kram;El Kram;Non précisé;150.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;29/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24680;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;285000.0;Non précisé;Sousse;Sousse Jaouhara;Sousse Jaouhara;Non précisé;107.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;24/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24681;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;220000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;27/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24685;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;320000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;1.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;20/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24693;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Nabeul;Nabeul;Nabeul;Non précisé;140.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;14/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24729;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;520000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;157.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;13/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24732;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;560000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;207.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;30/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24736;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;200000.0;Non précisé;Sfax;Sfax Ville;Sfax Ville;Non précisé;175.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/05/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24742;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;150000.0;Non précisé;Tunis;Bab Bhar;Bab Bhar;Non précisé;1.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;18/07/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24759;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;650000.0;Non précisé;Ariana;La Soukra;La Soukra;Non précisé;190.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;30/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24769;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;152000.0;Non précisé;Bizerte;Bizerte Nord;Bizerte Nord;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;19/10/2022;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24772;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;550000.0;Non précisé;Tunis;Ain Zaghouan;Ain Zaghouan;Non précisé;100.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;16/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24777;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;230000.0;Non précisé;Ben Arous;Nouvelle Medina;Nouvelle Medina;Non précisé;121.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;03/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24779;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;230000.0;Non précisé;Ben Arous;Nouvelle Medina;Nouvelle Medina;Non précisé;128.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24789;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;4500.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;270.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;05/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24808;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;118000.0;Non précisé;Ben Arous;El Mourouj;El Mourouj;Non précisé;1.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;12/09/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24815;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;215000.0;Non précisé;Tunis;El Kram;El Kram;Non précisé;120.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;09/03/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24827;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;440000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;150.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;25/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24832;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;132000.0;Non précisé;Ben Arous;El Mourouj;El Mourouj;Non précisé;70.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/12/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24842;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;190000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;100.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;07/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24846;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;490000.0;Non précisé;Nabeul;El Haouaria;El Haouaria;Non précisé;500.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;04/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24863;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;215000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;98.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;11/08/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24867;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;260000.0;Non précisé;Ariana;Ariana Ville;Ariana Ville;Non précisé;110.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;25/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24877;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;800000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;130.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;10/07/2020;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24892;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;375000.0;Non précisé;Tunis;La Marsa;La Marsa;Non précisé;81.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;15/11/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24893;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;600000.0;Non précisé;Tunis;Carthage;Carthage;Non précisé;205.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;05/01/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
24895;kaggle_tunisia_real_estate;Non précisé;appartement;Vente;380000.0;Non précisé;Tunis;El Menzah;El Menzah;Non précisé;128.0;Non précisé;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non précisé;Non précisé;Non précisé;Non précisé;Non précisé;11/10/2023;Non précisé;Non précisé;Non précisé;Non;Non;Non;Non
