property_type,bedrooms,bathrooms,surface_m2,price,city,neighborhood,log_price
Apartment,3.0,1.0,110.0,150000.0,Ben arous,El Mourouj,5.176091259055681
Villa,5.0,3.0,330.0,550000.0,Ben arous,Autres villes,5.740362689494244
Apartment,4.0,2.0,130.0,220000.0,Ben arous,Autres villes,5.342422680822207
Villa,4.0,2.0,104.0,140000.0,Ben arous,Autres villes,5.146128035678238
Villa,9.0,3.0,250.0,340000.0,Ben arous,Ezzahra,5.531478917042255
Villa,3.0,2.0,233.0,390000.0,Ben arous,Autres villes,5.5910646070265
Villa,5.0,1.0,300.0,550000.0,Ben arous,Boumhel,5.740362689494244
Apartment,2.0,1.0,90.0,105000.0,Ben arous,Boumhel,5.021189299069938
Villa,5.0,3.0,497.0,735000.0,Ben arous,Ben arous,5.866287339084195
Villa,7.0,3.0,120.0,145000.0,Ben arous,Autres villes,5.161368002234975
Villa,3.0,2.0,142.0,170000.0,Ben arous,Mornag,5.230448921378274
Apartment,2.0,1.0,90.0,99000.0,Ben arous,Fouchana,4.99563519459755
Villa,6.0,1.0,216.0,310000.0,Ben arous,Hammam Chott,5.491361693834273
Villa,2.0,1.0,124.0,148000.0,Ben arous,Mohamedia,5.1702617153949575
Apartment,3.0,1.0,99.0,150000.0,Ben arous,Ben arous,5.176091259055681
Apartment,2.0,2.0,110.0,187000.0,Ben arous,Autres villes,5.271841606536499
Apartment,2.0,1.0,103.0,153000.0,Ben arous,Medina Jedida,5.184691430817598
Villa,3.0,2.0,140.0,340000.0,Ben arous,Boumhel,5.531478917042255
Villa,8.0,2.0,210.0,700000.0,Ben arous,Autres villes,5.845098040014257
Villa,4.0,1.0,461.0,450000.0,Ben arous,Autres villes,5.653212513775344
Villa,8.0,2.0,140.0,135000.0,Ben arous,El Mourouj,5.130333768495007
Villa,4.0,1.0,120.0,150000.0,Ben arous,Fouchana,5.176091259055681
Villa,4.0,1.0,100.0,145000.0,Ben arous,Radès,5.161368002234975
Villa,2.0,1.0,210.0,150000.0,Ben arous,Autres villes,5.176091259055681
Villa,4.0,2.0,100.0,280000.0,Ben arous,El Mourouj,5.447158031342219
Apartment,3.0,3.0,130.0,210000.0,Ben arous,Boumhel,5.32221929473392
Apartment,2.0,1.0,72.0,180000.0,Ben arous,Radès,5.2552725051033065
Apartment,3.0,1.0,100.0,165000.0,Ben arous,Radès,5.217483944213907
Apartment,3.0,1.0,87.0,108000.0,Ben arous,Fouchana,5.033423755486949
Villa,4.0,4.0,570.0,700000.0,Ben arous,Hammam Chott,5.845098040014257
Villa,4.0,1.0,180.0,320000.0,Ben arous,Boumhel,5.505149978319906
Villa,7.0,2.0,176.0,370000.0,Ben arous,El Mourouj,5.568201724066995
Apartment,1.0,1.0,70.0,110000.0,Ben arous,Autres villes,5.041392685158225
Apartment,2.0,2.0,116.0,160000.0,Ben arous,Autres villes,5.204119982655925
Apartment,2.0,2.0,108.0,148000.0,Ben arous,Autres villes,5.1702617153949575
Apartment,3.0,1.0,135.0,145000.0,Ben arous,Fouchana,5.161368002234975
Villa,2.0,1.0,100.0,430000.0,Ben arous,Ben arous,5.633468455579586
Villa,6.0,3.0,300.0,240000.0,Ben arous,El Mourouj,5.380211241711606
Apartment,2.0,1.0,116.0,201250.0,Ben arous,Medina Jedida,5.303735889039906
Apartment,2.0,1.0,111.0,195000.0,Ben arous,Medina Jedida,5.290034611362518
Villa,3.0,1.0,96.0,150000.0,Ben arous,Autres villes,5.176091259055681
Villa,7.0,2.0,402.0,380000.0,Ben arous,Hammam Chott,5.57978359661681
Apartment,4.0,2.0,157.0,245000.0,Ben arous,Autres villes,5.389166084364533
Apartment,3.0,2.0,115.0,214000.0,Ben arous,Medina Jedida,5.330413773349191
Apartment,3.0,1.0,81.0,145000.0,Ben arous,Radès,5.161368002234975
Villa,4.0,2.0,104.0,140000.0,Ben arous,Boumhel,5.146128035678238
Villa,4.0,2.0,637.0,820000.0,Ben arous,Medina Jedida,5.913813852383717
Villa,8.0,3.0,429.0,720000.0,Ben arous,Medina Jedida,5.857332496431268
Villa,4.0,2.0,280.0,300000.0,Ben arous,Boumhel,5.477121254719663
Villa,3.0,1.0,130.0,150000.0,Ben arous,Mohamedia,5.176091259055681
Villa,6.0,2.0,90.0,100000.0,Ben arous,Autres villes,5.0
Villa,2.0,1.0,100.0,280000.0,Ben arous,Mornag,5.447158031342219
Apartment,3.0,1.0,111.0,158000.0,Ben arous,Autres villes,5.198657086954422
Apartment,4.0,2.0,140.0,220000.0,Ben arous,Boumhel,5.342422680822207
Villa,3.0,3.0,200.0,380000.0,Ben arous,Radès,5.57978359661681
Apartment,3.0,1.0,105.0,155000.0,Ben arous,Medina Jedida,5.190331698170292
Villa,4.0,2.0,170.0,390000.0,Ben arous,Medina Jedida,5.5910646070265
Apartment,3.0,2.0,127.0,160000.0,Ben arous,Ezzahra,5.204119982655925
Villa,3.0,1.0,89.0,75000.0,Ben arous,Mohamedia,4.8750612633917
Apartment,3.0,1.0,100.0,150000.0,Ben arous,Autres villes,5.176091259055681
Villa,4.0,1.0,145.0,55000.0,Ben arous,Autres villes,4.740362689494244
Villa,3.0,2.0,180.0,320000.0,Bizerte,Bizerte Nord,5.505149978319906
Apartment,3.0,1.0,85.0,160000.0,Bizerte,Autres villes,5.204119982655925
Apartment,4.0,1.0,120.0,270000.0,Bizerte,Bizerte Nord,5.431363764158987
Villa,3.0,1.0,166.0,170000.0,Bizerte,Ras Jebel,5.230448921378274
Villa,5.0,1.0,112.0,155000.0,Bizerte,Mateur,5.190331698170292
Villa,5.0,1.0,85.0,120000.0,Bizerte,Bizerte Nord,5.079181246047625
Villa,2.0,2.0,90.0,120000.0,Bizerte,Ghar El Melh,5.079181246047625
Apartment,2.0,1.0,65.0,85000.0,Bizerte,Autres villes,4.929418925714293
Apartment,3.0,1.0,110.0,270000.0,Bizerte,Bizerte Nord,5.431363764158987
Villa,5.0,1.0,110.0,150000.0,Bizerte,Menzel Bourguiba,5.176091259055681
Apartment,4.0,1.0,80.0,160000.0,Bizerte,Autres villes,5.204119982655925
Villa,2.0,2.0,100.0,80000.0,Bizerte,Autres villes,4.903089986991944
Villa,3.0,1.0,500.0,220000.0,Bizerte,Ras Jebel,5.342422680822207
Villa,6.0,3.0,350.0,520000.0,Bizerte,Autres villes,5.7160033436348
Villa,2.0,1.0,140.0,115000.0,Bizerte,Bizerte Sud,5.060697840353612
Villa,5.0,2.0,428.0,249000.0,Bizerte,Autres villes,5.396199347095736
Villa,3.0,2.0,102.0,120000.0,Bizerte,Autres villes,5.079181246047625
Villa,5.0,2.0,728.0,470000.0,Bizerte,Autres villes,5.672097857935717
Villa,5.0,2.0,452.0,289000.0,Bizerte,Autres villes,5.460897842756548
Villa,5.0,2.0,240.0,184000.0,Bizerte,Autres villes,5.264817823009537
Villa,4.0,1.0,140.0,160000.0,Bizerte,Ghar El Melh,5.204119982655925
Villa,3.0,1.0,120.0,120000.0,Bizerte,Ghar El Melh,5.079181246047625
Villa,4.0,1.0,328.0,230000.0,Bizerte,Autres villes,5.361727836017593
Villa,5.0,3.0,140.0,150000.0,Bizerte,Zarzouna,5.176091259055681
Villa,4.0,1.0,140.0,160000.0,Bizerte,Bizerte,5.204119982655925
Villa,3.0,2.0,230.0,260000.0,Bizerte,Ghar El Melh,5.414973347970818
Apartment,3.0,1.0,120.0,130000.0,Bizerte,Bizerte Nord,5.113943352306837
Villa,6.0,3.0,240.0,260000.0,Bizerte,Ras Jebel,5.414973347970818
Apartment,3.0,1.0,140.0,230000.0,Bizerte,Autres villes,5.361727836017593
Apartment,2.0,1.0,100.0,215000.0,Bizerte,Bizerte Nord,5.332438459915605
Apartment,3.0,1.0,182.0,200000.0,Bizerte,Menzel Bourguiba,5.301029995663981
Villa,6.0,1.0,320.0,140000.0,Bizerte,Autres villes,5.146128035678238
Apartment,3.0,2.0,130.0,235000.0,Bizerte,Autres villes,5.371067862271736
Apartment,3.0,1.0,110.0,160000.0,Bizerte,Bizerte Nord,5.204119982655925
Villa,2.0,1.0,100.0,100000.0,Bizerte,Ghar El Melh,5.0
Apartment,4.0,1.0,125.0,145000.0,Bizerte,Bizerte Nord,5.161368002234975
Apartment,3.0,1.0,138.0,110000.0,Bizerte,Autres villes,5.041392685158225
Villa,3.0,2.0,290.0,650000.0,Bizerte,Bizerte,5.812913356642856
Villa,3.0,1.0,175.0,115000.0,Bizerte,Menzel Bourguiba,5.060697840353612
Apartment,2.0,1.0,100.0,230000.0,Bizerte,Bizerte Nord,5.361727836017593
Apartment,4.0,1.0,110.0,185000.0,Bizerte,Bizerte Nord,5.267171728403014
Villa,3.0,1.0,80.0,80000.0,Bizerte,Autres villes,4.903089986991944
Villa,2.0,1.0,100.0,90000.0,Bizerte,Autres villes,4.954242509439325
Villa,4.0,1.0,220.0,160000.0,Bizerte,Autres villes,5.204119982655925
Villa,6.0,2.0,420.0,420000.0,Bizerte,Autres villes,5.623249290397901
Villa,8.0,2.0,130.0,220000.0,Bizerte,Bizerte Nord,5.342422680822207
Villa,5.0,1.0,189.0,350000.0,Bizerte,Bizerte Nord,5.544068044350276
Villa,3.0,2.0,240.0,260000.0,Bizerte,Ras Jebel,5.414973347970818
Villa,4.0,1.0,400.0,240000.0,Bizerte,Ras Jebel,5.380211241711606
Villa,3.0,1.0,160.0,195000.0,Bizerte,Ras Jebel,5.290034611362518
Villa,5.0,3.0,140.0,150000.0,Bizerte,Zarzouna,5.176091259055681
Apartment,2.0,1.0,125.0,65000.0,Bizerte,Bizerte Nord,4.812913356642856
Villa,5.0,2.0,180.0,415000.0,Bizerte,Bizerte Nord,5.6180480967120925
Villa,3.0,1.0,170.0,190000.0,Bizerte,Ras Jebel,5.278753600952829
Villa,3.0,1.0,100.0,100000.0,Bizerte,Menzel Bourguiba,5.0
Villa,3.0,1.0,225.0,250000.0,Bizerte,Autres villes,5.3979400086720375
Villa,2.0,1.0,170.0,190000.0,Bizerte,Ras Jebel,5.278753600952829
Villa,4.0,1.0,110.0,162000.0,Bizerte,Bizerte Nord,5.209515014542631
Villa,10.0,4.0,254.0,310000.0,Bizerte,Bizerte Sud,5.491361693834273
Villa,2.0,1.0,100.0,85000.0,Bizerte,Mateur,4.929418925714293
Villa,3.0,2.0,170.0,240000.0,Bizerte,Ras Jebel,5.380211241711606
Villa,5.0,2.0,150.0,175000.0,Bizerte,Bizerte Nord,5.243038048686294
Villa,6.0,1.0,360.0,285000.0,Bizerte,Menzel Bourguiba,5.45484486000851
Villa,2.0,1.0,70.0,95000.0,Bizerte,Autres villes,4.977723605288848
Villa,2.0,1.0,205.0,200000.0,Bizerte,Bizerte Nord,5.301029995663981
Villa,6.0,2.0,222.0,250000.0,Bizerte,Autres villes,5.3979400086720375
Villa,3.0,2.0,130.0,180000.0,Bizerte,Autres villes,5.2552725051033065
Villa,3.0,2.0,175.0,170000.0,Bizerte,Autres villes,5.230448921378274
Villa,3.0,1.0,300.0,400000.0,Bizerte,Bizerte Nord,5.6020599913279625
Villa,1.0,1.0,200.0,65000.0,Bizerte,Bizerte,4.812913356642856
Apartment,2.0,1.0,110.0,170000.0,Bizerte,Bizerte Nord,5.230448921378274
Apartment,3.0,1.0,181.0,370000.0,Bizerte,Bizerte Nord,5.568201724066995
Villa,6.0,2.0,100.0,300000.0,Bizerte,Bizerte Nord,5.477121254719663
Apartment,3.0,1.0,93.0,95000.0,Bizerte,Ras Jebel,4.977723605288848
Villa,5.0,1.0,85.0,120000.0,Bizerte,Bizerte Nord,5.079181246047625
Apartment,2.0,1.0,70.0,60000.0,Bizerte,Ras Jebel,4.778151250383644
Villa,3.0,1.0,220.0,199000.0,Bizerte,Autres villes,5.298853076409706
Villa,6.0,1.0,555.0,550000.0,Bizerte,Autres villes,5.740362689494244
Villa,2.0,1.0,100.0,148000.0,Bizerte,Ras Jebel,5.1702617153949575
Apartment,3.0,1.0,75.0,91000.0,Bizerte,Menzel Bourguiba,4.959041392321094
Villa,3.0,1.0,140.0,80000.0,Bizerte,Menzel Bourguiba,4.903089986991944
Apartment,3.0,2.0,165.0,200000.0,Bizerte,Ras Jebel,5.301029995663981
Villa,2.0,1.0,450.0,220000.0,Bizerte,Autres villes,5.342422680822207
Villa,5.0,1.0,400.0,550000.0,Bizerte,Autres villes,5.740362689494244
Villa,4.0,2.0,230.0,250000.0,Bizerte,Ghar El Melh,5.3979400086720375
Villa,5.0,2.0,80.0,80000.0,Bizerte,Menzel Bourguiba,4.903089986991944
Villa,3.0,3.0,320.0,600000.0,Bizerte,Bizerte,5.778151250383644
Villa,2.0,1.0,150.0,160000.0,Bizerte,Ghar El Melh,5.204119982655925
Villa,3.0,1.0,80.0,85000.0,Bizerte,Autres villes,4.929418925714293
Villa,5.0,2.0,160.0,170000.0,Bizerte,Bizerte,5.230448921378274
Villa,6.0,2.0,420.0,600000.0,Bizerte,Bizerte,5.778151250383644
Apartment,3.0,1.0,118.0,200000.0,Bizerte,Autres villes,5.301029995663981
Villa,2.0,1.0,100.0,160000.0,Bizerte,Bizerte,5.204119982655925
Villa,4.0,2.0,172.0,170000.0,Bizerte,Bizerte Nord,5.230448921378274
Villa,6.0,1.0,320.0,145000.0,Bizerte,Autres villes,5.161368002234975
Apartment,2.0,1.0,80.0,140000.0,Bizerte,Bizerte Nord,5.146128035678238
Villa,3.0,1.0,300.0,230000.0,Bizerte,Autres villes,5.361727836017593
Villa,5.0,3.0,170.0,440000.0,Bizerte,Ras Jebel,5.643452676486188
Apartment,3.0,1.0,140.0,140000.0,Bizerte,Autres villes,5.146128035678238
Villa,3.0,1.0,150.0,120000.0,Bizerte,Menzel Bourguiba,5.079181246047625
Villa,7.0,3.0,270.0,520000.0,Bizerte,Bizerte,5.7160033436348
Villa,3.0,1.0,186.0,180000.0,Bizerte,Ras Jebel,5.2552725051033065
Apartment,3.0,1.0,119.0,130000.0,Bizerte,Bizerte,5.113943352306837
Villa,3.0,3.0,280.0,200000.0,Bizerte,Bizerte Nord,5.301029995663981
Villa,5.0,2.0,200.0,250000.0,Bizerte,Bizerte Nord,5.3979400086720375
Villa,2.0,1.0,75.0,90000.0,Bizerte,Bizerte Nord,4.954242509439325
Villa,2.0,1.0,90.0,90000.0,Bizerte,Bizerte Nord,4.954242509439325
Villa,3.0,2.0,200.0,720000.0,Bizerte,Autres villes,5.857332496431268
Villa,7.0,2.0,130.0,130000.0,Bizerte,Autres villes,5.113943352306837
Villa,6.0,3.0,330.0,550000.0,Bizerte,Autres villes,5.740362689494244
Apartment,3.0,1.0,100.0,210000.0,Bizerte,Bizerte Nord,5.32221929473392
Villa,5.0,1.0,130.0,60000.0,Gabès,Gabès Médina,4.778151250383644
Villa,4.0,1.0,259.0,175000.0,Gabès,Autres villes,5.243038048686294
Villa,3.0,1.0,220.0,120000.0,Gabès,Gabès Ouest,5.079181246047625
Villa,3.0,1.0,120.0,55000.0,Gabès,Gabès Ouest,4.740362689494244
Villa,3.0,1.0,270.0,260000.0,Gabès,Gabès Sud,5.414973347970818
Villa,3.0,1.0,170.0,11111.0,Gabès,Métouia,4.045753147594141
Villa,5.0,2.0,550.0,350000.0,Gabès,Gabès Sud,5.544068044350276
Villa,4.0,2.0,76.0,150000.0,Gabès,Gabès,5.176091259055681
Villa,5.0,1.0,300.0,430000.0,Gabès,Autres villes,5.633468455579586
Villa,6.0,2.0,670.0,550000.0,Gabès,Gabès Sud,5.740362689494244
Villa,3.0,1.0,150.0,170000.0,Gabès,Nouvelle Matmata,5.230448921378274
Villa,3.0,2.0,310.0,200000.0,Gabès,Autres villes,5.301029995663981
Villa,2.0,1.0,100.0,82000.0,Gabès,Autres villes,4.913813852383717
Villa,9.0,2.0,240.0,195000.0,Gabès,El Hamma,5.290034611362518
Villa,3.0,1.0,270.0,45000.0,Gabès,Gabès,4.653212513775344
Villa,6.0,2.0,78.0,130000.0,Gabès,Métouia,5.113943352306837
Villa,5.0,2.0,380.0,260000.0,Gabès,Gabès Sud,5.414973347970818
Villa,6.0,2.0,220.0,150000.0,Gabès,Métouia,5.176091259055681
Villa,6.0,2.0,200.0,130000.0,Gabès,Autres villes,5.113943352306837
Villa,2.0,1.0,100.0,75000.0,Gabès,Gabès,4.8750612633917
Villa,6.0,4.0,1270.0,970000.0,Gabès,Ghanouch,5.986771734266245
Villa,5.0,1.0,200.0,120000.0,Gabès,Gabès,5.079181246047625
Villa,4.0,2.0,220.0,300000.0,Gabès,Gabès Sud,5.477121254719663
Villa,2.0,1.0,122.0,150000.0,Gabès,Gabès Sud,5.176091259055681
Villa,8.0,4.0,200.0,230000.0,Gabès,Gabès,5.361727836017593
Apartment,1.0,1.0,60.0,62000.0,Gabès,Autres villes,4.792391689498253
Villa,3.0,2.0,105.0,180000.0,Gabès,Gabès Médina,5.2552725051033065
Villa,1.0,1.0,497.0,155000.0,Gabès,Autres villes,5.190331698170292
Villa,3.0,1.0,101.0,160000.0,Gabès,Gabès Sud,5.204119982655925
Villa,4.0,2.0,420.0,270000.0,Gabès,Autres villes,5.431363764158987
Villa,4.0,1.0,200.0,110000.0,Gabès,Autres villes,5.041392685158225
Apartment,2.0,1.0,96.0,140000.0,Gabès,Autres villes,5.146128035678238
Villa,6.0,3.0,105.0,145000.0,Gabès,Autres villes,5.161368002234975
Villa,2.0,1.0,140.0,120000.0,Gabès,Gabès,5.079181246047625
Villa,5.0,2.0,256.0,220000.0,Gafsa,Gafsa Sud,5.342422680822207
Villa,3.0,1.0,80.0,100000.0,Gafsa,Gafsa Sud,5.0
Apartment,3.0,1.0,130.0,140000.0,Gafsa,Autres villes,5.146128035678238
Villa,7.0,2.0,325.0,450000.0,Gafsa,Autres villes,5.653212513775344
Villa,6.0,3.0,250.0,18000.0,Gafsa,Oum El Araies,4.2552725051033065
Villa,2.0,1.0,230.0,140000.0,Gafsa,Autres villes,5.146128035678238
Villa,5.0,2.0,256.0,220000.0,Gafsa,Gafsa Sud,5.342422680822207
Villa,3.0,1.0,140.0,145000.0,Gafsa,Métlaoui,5.161368002234975
Apartment,2.0,2.0,90.0,150000.0,Gafsa,Gafsa Sud,5.176091259055681
Apartment,3.0,1.0,100.0,108000.0,Gafsa,Gafsa Sud,5.033423755486949
Villa,7.0,1.0,220.0,155000.0,Gafsa,Gafsa,5.190331698170292
Apartment,4.0,2.0,140.0,111000.0,Gafsa,Gafsa Nord,5.045322978786658
Villa,3.0,1.0,204.0,150000.0,Gafsa,Autres villes,5.176091259055681
Villa,2.0,1.0,140.0,53000.0,Gafsa,Gafsa Sud,4.724275869600789
Villa,3.0,1.0,130.0,49000.0,Gafsa,El Guettar,4.690196080028514
Villa,2.0,1.0,220.0,46000.0,Gafsa,Gafsa,4.662757831681574
Villa,7.0,1.0,500.0,35000.0,Gafsa,Oum El Araies,4.544068044350276
Villa,4.0,1.0,267.0,120000.0,Jendouba,Autres villes,5.079181246047625
Villa,2.0,1.0,130.0,170000.0,Jendouba,Jendouba,5.230448921378274
Villa,4.0,1.0,174.0,70000.0,Jendouba,Autres villes,4.845098040014257
Villa,6.0,1.0,110.0,150000.0,Jendouba,Bou Salem,5.176091259055681
Villa,9.0,3.0,130.0,270000.0,Jendouba,Bou Salem,5.431363764158987
Villa,2.0,1.0,160.0,50000.0,Jendouba,Tabarka,4.698970004336019
Villa,2.0,1.0,160.0,90000.0,Jendouba,Tabarka,4.954242509439325
Villa,3.0,1.0,250.0,170000.0,Jendouba,Autres villes,5.230448921378274
Apartment,2.0,1.0,56.0,60000.0,Jendouba,Tabarka,4.778151250383644
Villa,3.0,1.0,270.0,260000.0,Jendouba,Tabarka,5.414973347970818
Villa,5.0,2.0,500.0,80000.0,Jendouba,Autres villes,4.903089986991944
Villa,3.0,1.0,250.0,260000.0,Jendouba,Tabarka,5.414973347970818
Villa,9.0,2.0,140.0,270000.0,Jendouba,Bou Salem,5.431363764158987
Apartment,1.0,1.0,70.0,50000.0,Jendouba,Ain Draham,4.698970004336019
Villa,4.0,2.0,170.0,180000.0,Jendouba,Jendouba,5.2552725051033065
Villa,6.0,2.0,332.0,764000.0,Jendouba,Jendouba,5.88309335857569
Villa,5.0,4.0,900.0,240000.0,Jendouba,Autres villes,5.380211241711606
Villa,8.0,5.0,320.0,415000.0,Jendouba,Autres villes,5.6180480967120925
Villa,3.0,1.0,146.0,99000.0,Jendouba,Ain Draham,4.99563519459755
Villa,8.0,2.0,270.0,300000.0,Jendouba,Bou Salem,5.477121254719663
Villa,4.0,1.0,270.0,75000.0,Jendouba,Autres villes,4.8750612633917
Villa,3.0,1.0,450.0,65000.0,Jendouba,Tabarka,4.812913356642856
Villa,4.0,1.0,216.0,70000.0,Kairouan,Autres villes,4.845098040014257
Villa,5.0,1.0,205.0,120000.0,Kairouan,Kairouan Nord,5.079181246047625
Villa,4.0,1.0,330.0,400000.0,Kairouan,Kairouan Nord,5.6020599913279625
Villa,4.0,2.0,500.0,680000.0,Kairouan,Kairouan,5.832508912706237
Villa,2.0,1.0,300.0,390000.0,Kairouan,Kairouan Nord,5.5910646070265
Villa,4.0,2.0,500.0,680000.0,Kairouan,Kairouan,5.832508912706237
Apartment,3.0,1.0,120.0,150000.0,Kairouan,Autres villes,5.176091259055681
Villa,4.0,2.0,500.0,680000.0,Kairouan,Kairouan,5.832508912706237
Villa,5.0,2.0,567.0,475000.0,Kairouan,Kairouan,5.676693609624866
Villa,4.0,1.0,420.0,398000.0,Kairouan,Kairouan,5.599883072073688
Villa,3.0,1.0,150.0,65000.0,Kairouan,Autres villes,4.812913356642856
Villa,5.0,2.0,315.0,320000.0,Kairouan,Kairouan,5.505149978319906
Villa,6.0,2.0,404.0,530000.0,Kairouan,Autres villes,5.724275869600789
Villa,5.0,1.0,420.0,450000.0,Kairouan,Kairouan,5.653212513775344
Villa,3.0,1.0,255.0,250000.0,Kairouan,Autres villes,5.3979400086720375
Apartment,3.0,1.0,90.0,47000.0,Kairouan,Autres villes,4.672097857935717
Villa,3.0,1.0,330.0,330000.0,Kairouan,Kairouan Nord,5.518513939877887
Villa,6.0,2.0,520.0,420000.0,Kairouan,El Ouslatia,5.623249290397901
Villa,4.0,1.0,150.0,220000.0,Kairouan,Kairouan Nord,5.342422680822207
Villa,7.0,2.0,175.0,250000.0,Kairouan,Autres villes,5.3979400086720375
Villa,3.0,1.0,250.0,215000.0,Kairouan,Kairouan Sud,5.332438459915605
Villa,4.0,1.0,200.0,140000.0,Kairouan,Autres villes,5.146128035678238
Villa,6.0,2.0,260.0,300000.0,Kairouan,Autres villes,5.477121254719663
Apartment,3.0,1.0,90.0,47000.0,Kairouan,Kairouan Sud,4.672097857935717
Villa,8.0,3.0,250.0,250000.0,Kairouan,Autres villes,5.3979400086720375
Villa,4.0,1.0,150.0,95000.0,Kairouan,Kairouan Sud,4.977723605288848
Villa,5.0,1.0,205.0,120000.0,Kairouan,Autres villes,5.079181246047625
Villa,2.0,1.0,100.0,75000.0,Kairouan,Kairouan Nord,4.8750612633917
Villa,4.0,1.0,200.0,120000.0,Kasserine,Kasserine,5.079181246047625
Villa,9.0,2.0,320.0,220000.0,Kasserine,Sbiba,5.342422680822207
Villa,9.0,2.0,320.0,220000.0,Kasserine,Sbiba,5.342422680822207
Villa,4.0,2.0,387.0,155000.0,Kasserine,Autres villes,5.190331698170292
Villa,3.0,2.0,300.0,145000.0,Kasserine,Sbeïtla,5.161368002234975
Villa,5.0,2.0,250.0,198000.0,Kasserine,Kasserine,5.296665190261531
Villa,4.0,1.0,319.0,120000.0,Kasserine,Fériana,5.079181246047625
Villa,4.0,1.0,200.0,140000.0,Kasserine,Kasserine Nord,5.146128035678238
Villa,3.0,1.0,125.0,10000.0,Kasserine,Kasserine Nord,4.0
Villa,4.0,1.0,250.0,75000.0,Kasserine,Kasserine Sud,4.8750612633917
Villa,3.0,1.0,200.0,90000.0,Kasserine,Autres villes,4.954242509439325
Villa,5.0,1.0,600.0,220000.0,Kasserine,Kasserine,5.342422680822207
Villa,3.0,1.0,530.0,70000.0,Kasserine,Autres villes,4.845098040014257
Villa,4.0,1.0,200.0,200000.0,Kasserine,Kasserine Nord,5.301029995663981
Villa,5.0,2.0,480.0,400000.0,Kasserine,Autres villes,5.6020599913279625
Villa,5.0,2.0,181.0,195000.0,Kasserine,Sbeïtla,5.290034611362518
Villa,3.0,1.0,370.0,180000.0,Kasserine,Kasserine Nord,5.2552725051033065
Villa,3.0,1.0,230.0,125000.0,Kasserine,Kasserine,5.096910013008056
Apartment,3.0,1.0,90.0,69000.0,Kasserine,Kasserine Nord,4.838849090737256
Villa,3.0,1.0,530.0,150000.0,Kasserine,Autres villes,5.176091259055681
Apartment,4.0,1.0,96.0,158000.0,La manouba,Manouba Ville,5.198657086954422
Apartment,4.0,1.0,96.0,165000.0,La manouba,Manouba Ville,5.217483944213907
Apartment,3.0,1.0,109.0,164703.0,La manouba,Oued Ellil,5.21670150974401
Apartment,1.0,1.0,50.0,58000.0,La manouba,Denden,4.763427993562937
Villa,8.0,2.0,212.0,440000.0,La manouba,La manouba,5.643452676486188
Apartment,2.0,1.0,71.0,110000.0,La manouba,La manouba,5.041392685158225
Villa,4.0,1.0,160.0,230000.0,La manouba,La manouba,5.361727836017593
Apartment,3.0,1.0,125.0,180000.0,La manouba,La manouba,5.2552725051033065
Villa,4.0,1.0,180.0,450000.0,La manouba,La manouba,5.653212513775344
Apartment,2.0,1.0,119.0,245000.0,La manouba,La manouba,5.389166084364533
Apartment,3.0,1.0,85.0,80000.0,La manouba,La manouba,4.903089986991944
Apartment,3.0,1.0,156.0,235000.0,La manouba,La manouba,5.371067862271736
Apartment,3.0,1.0,102.0,130000.0,La manouba,La manouba,5.113943352306837
Villa,4.0,1.0,400.0,245000.0,La manouba,Borj El Amri,5.389166084364533
Villa,3.0,1.0,301.0,190000.0,La manouba,Mornaguia,5.278753600952829
Apartment,3.0,1.0,135.0,235000.0,La manouba,Autres villes,5.371067862271736
Apartment,3.0,2.0,162.0,400000.0,La manouba,La manouba,5.6020599913279625
Villa,4.0,2.0,150.0,245000.0,La manouba,Autres villes,5.389166084364533
Apartment,3.0,1.0,100.0,240000.0,La manouba,La manouba,5.380211241711606
Villa,4.0,2.0,120.0,260000.0,La manouba,Oued Ellil,5.414973347970818
Villa,4.0,1.0,130.0,75000.0,La manouba,Oued Ellil,4.8750612633917
Apartment,4.0,1.0,129.0,260000.0,La manouba,Denden,5.414973347970818
Villa,4.0,1.0,341.0,169999.0,La manouba,Oued Ellil,5.230446366697337
Apartment,4.0,2.0,102.0,110000.0,La manouba,Douar Hicher,5.041392685158225
Villa,8.0,2.0,274.0,440000.0,La manouba,Autres villes,5.643452676486188
Villa,3.0,1.0,500.0,350000.0,La manouba,Autres villes,5.544068044350276
Apartment,3.0,1.0,80.0,95000.0,La manouba,Autres villes,4.977723605288848
Villa,6.0,3.0,341.0,600000.0,La manouba,Autres villes,5.778151250383644
Villa,8.0,3.0,110.0,190000.0,La manouba,Autres villes,5.278753600952829
Villa,2.0,1.0,135.0,170000.0,La manouba,Autres villes,5.230448921378274
Villa,3.0,1.0,80.0,200000.0,La manouba,Denden,5.301029995663981
Villa,4.0,3.0,300.0,330000.0,La manouba,Autres villes,5.518513939877887
Apartment,2.0,1.0,110.0,210000.0,La manouba,Autres villes,5.32221929473392
